listing_id,title,property_type,specific_type,bedrooms,area_sqft,price_ksh,county,city,area_name,url,price_disclosed,area_sqm,price_per_sqm,price_m,property_category
3598432,3 Bed House With En Suite At Near Nairobi - Mombasa Expressway,Houses For Sale,Other Houses For Sale,3,,10500000.0,Machakos,Athi River,Athi River,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-athi-river-area-2-3598432,True,,,10.5,House/Townhouse
3792900,4 Bed House With En Suite At Kitengela,Houses For Sale,Other Houses For Sale,4,,11950000.0,Kajiado,Kitengela,Kitengela,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3792900,True,,,11.95,House/Townhouse
3405589,3 Bed Apartment With En Suite In Langata,Apartments For Sale,Other Apartments For Sale,3,,15000000.0,Nairobi,Langata,Langata,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-langata-5-3405589,True,,,15.0,Apartment/Flat
3835607,1 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,1,,4900000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3835607,True,,,4.9,Apartment/Flat
3835606,1 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,1,,4500000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3835606,True,,,4.5,Apartment/Flat
3835604,5 Bed House With Staff Quarters In Kyuna,Houses For Sale,Other Houses For Sale,5,7194.0,114000000.0,Nairobi,Westlands,Kyuna,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kyuna-3835604,True,668.344182,170570.79730814503,114.0,House/Townhouse
3835602,Land At Mtwapa Kilifi,Land For Sale,Other Land For Sale,0,,2500000.0,Kilifi,Mtwapa,Mtwapa,https://www.buyrentkenya.com/listings/land-for-sale-mtwapa-3835602,True,,,2.5,Land
3835600,Land At Vipingo,Land For Sale,Other Land For Sale,0,,3300000.0,Kilifi,Vipingo,Vipingo,https://www.buyrentkenya.com/listings/land-for-sale-vipingo-3835600,True,,,3.3,Land
3835598,4 Bed Villa With En Suite At Nyali Mombasa,Houses For Sale,Villas For Sale,4,,49000000.0,Mombasa,Nyali,Nyali Area,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-nyali-area-3835598,True,,,49.0,House/Townhouse
3835589,Serviced 3 Bed Apartment With En Suite In Nyali Area,Apartments For Sale,Other Apartments For Sale,3,,20000000.0,Mombasa,Nyali,Nyali Area,https://www.buyrentkenya.com/listings/furnished-3-bedroom-apartment-for-sale-nyali-area-3835589,True,,,20.0,Apartment/Flat
3835585,2 Bed Apartment With En Suite In Kileleshwa,Apartments For Sale,Other Apartments For Sale,2,,10500000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-3835585,True,,,10.5,Apartment/Flat
3835584,3 Bed Apartment With En Suite In Kileleshwa,Apartments For Sale,Other Apartments For Sale,3,,33000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-3835584,True,,,33.0,Apartment/Flat
3835583,4 Bed Apartment With En Suite In Kileleshwa,Apartments For Sale,Other Apartments For Sale,4,,48000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-3835583,True,,,48.0,Apartment/Flat
3835581,4 Bed Apartment With En Suite In Kileleshwa,Apartments For Sale,Other Apartments For Sale,4,,30000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-3835581,True,,,30.0,Apartment/Flat
3835580,4 Bed Apartment With En Suite In Kileleshwa,Apartments For Sale,Other Apartments For Sale,4,,24800000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-3835580,True,,,24.8,Apartment/Flat
3835578,4 Bed Apartment With En Suite In Kileleshwa,Apartments For Sale,Other Apartments For Sale,4,,25000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-3835578,True,,,25.0,Apartment/Flat
3835574,4 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,4,,36300000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-3835574,True,,,36.3,Apartment/Flat
3835573,2 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,2,,14100000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3835573,True,,,14.1,Apartment/Flat
3835571,2 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,2,,12800000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3835571,True,,,12.8,Apartment/Flat
3835570,2 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,2,,14800000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3835570,True,,,14.8,Apartment/Flat
3835569,2 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,2,,14800000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3835569,True,,,14.8,Apartment/Flat
3835566,5 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,5,,51000000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/5-bedroom-apartment-for-sale-westlands-area-3835566,True,,,51.0,Apartment/Flat
3835567,1 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,1,,8300000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3835567,True,,,8.3,Apartment/Flat
3835563,1 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,1,,7800000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3835563,True,,,7.8,Apartment/Flat
3835564,3 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,3,,18500000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-3835564,True,,,18.5,Apartment/Flat
3609105,0.1 Ha Residential Land At Tulivu Estate,Land For Sale,Residential Land For Sale,0,1.0,7500000.0,Nairobi,Ngong Road,Ngong Road,https://www.buyrentkenya.com/listings/01-ha-residential-land-for-sale-ngong-road-1-3609105,True,0.092903,80729362.88386813,7.5,Land
3489556,10 Ac Land In Isinya,Land For Sale,Other Land For Sale,0,10.0,30000000.0,Kajiado,Isinya,Isinya,https://www.buyrentkenya.com/listings/10-ac-land-for-sale-isinya-13-3489556,True,0.92903,32291745.153547246,30.0,Land
3734243,3 Bed Apartment With Gym In Kitisuru,Apartments For Sale,Other Apartments For Sale,3,122.0,11000000.0,Nairobi,Westlands,Kitisuru,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kitisuru-3734243,True,11.334166,970516.9308443163,11.0,Apartment/Flat
3835561,5 Bed Townhouse With En Suite In Lavington,Houses For Sale,Townhouses For Sale,5,,69000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3835561,True,,,69.0,House/Townhouse
3835560,5 Bed Townhouse With En Suite In Lavington,Houses For Sale,Townhouses For Sale,5,,140000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3835560,True,,,140.0,House/Townhouse
3835557,5 Bed Townhouse With En Suite In Lavington,Houses For Sale,Townhouses For Sale,5,,135000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3835557,True,,,135.0,House/Townhouse
3835555,6 Bed Townhouse With En Suite In Lavington,Houses For Sale,Townhouses For Sale,6,,86000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lavington-3835555,True,,,86.0,House/Townhouse
3835544,5 Bed Townhouse With En Suite In Lavington,Houses For Sale,Townhouses For Sale,5,,81000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3835544,True,,,81.0,House/Townhouse
3835545,5 Bed Townhouse With En Suite In Lavington,Houses For Sale,Townhouses For Sale,5,,55000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3835545,True,,,55.0,House/Townhouse
3835543,4 Bed Townhouse With En Suite In Lavington,Houses For Sale,Townhouses For Sale,4,,30000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3835543,True,,,30.0,House/Townhouse
3835542,4 Bed Townhouse With En Suite In Lavington,Houses For Sale,Townhouses For Sale,4,,72000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3835542,True,,,72.0,House/Townhouse
3835535,3 Bed Apartment With En Suite In Kilimani,Apartments For Sale,Other Apartments For Sale,3,,11500000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-3835535,True,,,11.5,Apartment/Flat
3835540,4 Bed Apartment With En Suite In Kileleshwa,Apartments For Sale,Other Apartments For Sale,4,,20000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-3835540,True,,,20.0,Apartment/Flat
3835539,4 Bed Apartment With En Suite In Kileleshwa,Apartments For Sale,Other Apartments For Sale,4,,20000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-3835539,True,,,20.0,Apartment/Flat
3835538,1 Bed Apartment With En Suite In Kileleshwa,Apartments For Sale,Other Apartments For Sale,1,,4500000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-3835538,True,,,4.5,Apartment/Flat
3835537,1 Bed Apartment With En Suite In Kileleshwa,Apartments For Sale,Other Apartments For Sale,1,,4500000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-3835537,True,,,4.5,Apartment/Flat
3835534,3 Bed Apartment With En Suite In Kileleshwa,Apartments For Sale,Other Apartments For Sale,3,,13000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-3835534,True,,,13.0,Apartment/Flat
3835533,3 Bed Apartment With En Suite In Kileleshwa,Apartments For Sale,Other Apartments For Sale,3,,11000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-3835533,True,,,11.0,Apartment/Flat
3835531,4 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,4,,21000000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-3835531,True,,,21.0,Apartment/Flat
3835530,4 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,4,,18000000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-3835530,True,,,18.0,Apartment/Flat
3835524,5 Bed Apartment With En Suite At Wangapala Road,Apartments For Sale,Other Apartments For Sale,5,,40000000.0,Nairobi,Westlands,Parklands,https://www.buyrentkenya.com/listings/5-bedroom-apartment-for-sale-parklands-3835524,True,,,40.0,Apartment/Flat
3835520,3 Bed House With En Suite At Matasia,Houses For Sale,Other Houses For Sale,3,4000.0,8700000.0,Kajiado,Ngong,Ngong,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ngong-3835520,True,371.612,23411.515236321753,8.7,House/Townhouse
3788860,0.897 Ac Land In Lavington,Land For Sale,Other Land For Sale,0,897.0,220000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/0897-ac-land-for-sale-lavington-3788860,True,83.333991,2639979.165284428,220.0,Land
3817334,4 Bed Villa With En Suite In Kitisuru,Houses For Sale,Villas For Sale,4,,85000000.0,Nairobi,Westlands,Kitisuru,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kitisuru-3817334,True,,,85.0,House/Townhouse
3830849,4 Bed Apartment With En Suite In General Mathenge,Apartments For Sale,Other Apartments For Sale,4,330.0,55000000.0,Nairobi,Westlands,General Mathenge,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-general-mathenge-3830849,True,30.657989999999998,1793985.841863736,55.0,Apartment/Flat
3737991,1 Bed Apartment With Swimming Pool In Thika Road,Apartments For Sale,Other Apartments For Sale,1,,9700000.0,Nairobi,Thika Road,Thika Road,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-thika-road-3737991,True,,,9.7,Apartment/Flat
3808366,4 Bed Townhouse With En Suite In South B,Houses For Sale,Townhouses For Sale,4,,20000000.0,Nairobi,South B,South B,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-south-b-3808366,True,,,20.0,House/Townhouse
3826849,4 Bed Villa With En Suite At Njathaini Road,Houses For Sale,Villas For Sale,4,300.0,29000000.0,Nairobi,Kiambu Road,Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3826849,True,27.8709,1040511.7882809669,29.0,House/Townhouse
3832014,6 Bed House With En Suite In Westlands Area,Houses For Sale,Other Houses For Sale,6,,45000000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-westlands-area-3832014,True,,,45.0,House/Townhouse
3832285,5 Bed Villa With En Suite In Westlands Area,Houses For Sale,Villas For Sale,5,,58000000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-westlands-area-3832285,True,,,58.0,House/Townhouse
3832681,4 Bed Villa With En Suite In Runda,Houses For Sale,Villas For Sale,4,,37000000.0,Nairobi,Westlands,Runda,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-runda-3832681,True,,,37.0,House/Townhouse
3835521,3 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,3,,17000000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-3835521,True,,,17.0,Apartment/Flat
3835522,3 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,3,,14000000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-3835522,True,,,14.0,Apartment/Flat
3835512,3 Bed House With En Suite In Ongata Rongai,Houses For Sale,Other Houses For Sale,3,152.0,6200000.0,Kajiado,Ongata Rongai,Ongata Rongai,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ongata-rongai-3835512,True,14.121256,439054.4297192827,6.2,House/Townhouse
3835516,Serviced 2 Bed Apartment With Parking In Ngong Road,Apartments For Sale,Other Apartments For Sale,2,,6500000.0,Nairobi,Ngong Road,Ngong Road,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-ngong-road-3835516,True,,,6.5,Apartment/Flat
3835515,Serviced 1 Bed Apartment With En Suite In Ngong,Apartments For Sale,Other Apartments For Sale,1,,4500000.0,Kajiado,Ngong,Ngong,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-ngong-3835515,True,,,4.5,Apartment/Flat
3835513,2 Bed Apartment With En Suite In Kileleshwa,Apartments For Sale,Other Apartments For Sale,2,,8000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-3835513,True,,,8.0,Apartment/Flat
3835511,2 Bed Apartment With En Suite In Kileleshwa,Apartments For Sale,Other Apartments For Sale,2,,7500000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-3835511,True,,,7.5,Apartment/Flat
3835502,4 Bed Apartment With En Suite At Mandera Road,Apartments For Sale,Other Apartments For Sale,4,,23000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-3835502,True,,,23.0,Apartment/Flat
3835508,5 Bed House With En Suite At Mugutha Area,Houses For Sale,Other Houses For Sale,5,5000.0,22000000.0,Kiambu,Ruiru,Ruiru,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ruiru-3835508,True,464.515,47361.226225202634,22.0,House/Townhouse
3835503,3 Bed House With En Suite At Acacia,Houses For Sale,Other Houses For Sale,3,5000.0,6500000.0,Kajiado,Kitengela,Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3835503,True,464.515,13993.08956653714,6.5,House/Townhouse
3835482,1 Bed Apartment With En Suite At Mandera Road,Apartments For Sale,Other Apartments For Sale,1,,8000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-3835482,True,,,8.0,Apartment/Flat
3474609,2 Bed Apartment With En Suite At General Mathenge,Apartments For Sale,Other Apartments For Sale,2,,16000000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-16-3474609,True,,,16.0,Apartment/Flat
3835492,2 Bed Apartment With En Suite In Ngong,Apartments For Sale,Other Apartments For Sale,2,,6500000.0,Kajiado,Ngong,Ngong,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-ngong-3835492,True,,,6.5,Apartment/Flat
3835481,4 Bed Townhouse In Westlands Area,Houses For Sale,Townhouses For Sale,4,,43000000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-westlands-area-3835481,True,,,43.0,House/Townhouse
3835479,3 Bed Apartment With En Suite In Kilimani,Apartments For Sale,Other Apartments For Sale,3,,11000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-3835479,True,,,11.0,Apartment/Flat
3835478,3 Bed Apartment With En Suite In Kilimani,Apartments For Sale,Other Apartments For Sale,3,,11000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-3835478,True,,,11.0,Apartment/Flat
3835475,4 Bed Apartment With En Suite In Kilimani,Apartments For Sale,Other Apartments For Sale,4,,17000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-3835475,True,,,17.0,Apartment/Flat
3835476,4 Bed Apartment With En Suite In Kilimani,Apartments For Sale,Other Apartments For Sale,4,,13000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-3835476,True,,,13.0,Apartment/Flat
3835470,3 Bed Apartment With En Suite In Upper Hill,Apartments For Sale,Other Apartments For Sale,3,,18000000.0,Nairobi,Upper Hill,Upper Hill,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-upper-hill-3835470,True,,,18.0,Apartment/Flat
3771701,3 Bed House With En Suite At Kitengela (Milimani),Houses For Sale,Other Houses For Sale,3,,7000000.0,Kajiado,Kitengela,Kitengela,https://www.buyrentkenya.com/listings/furnished-3-bedroom-house-for-sale-kitengela-3771701,True,,,7.0,House/Townhouse
3733710,Serviced Studio Apartment With Swimming Pool At Garden City,Apartments For Sale,Other Apartments For Sale,0,,2900000.0,Nairobi,Thika Road,Thika Road,https://www.buyrentkenya.com/listings/studio-apartment-for-sale-thika-road-3733710,True,,,2.9,Apartment/Flat
3714705,"1,000 M² Residential Land At Kijani Ridge Estate",Land For Sale,Residential Land For Sale,0,1000.0,22400000.0,Kiambu,Ruiru,Tatu City,https://www.buyrentkenya.com/listings/1000-m2-residential-land-for-sale-tatu-city-3714705,True,92.903,241111.6971464861,22.4,Land
3835471,1 Bed Apartment With En Suite In Lavington,Apartments For Sale,Other Apartments For Sale,1,,4000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-3835471,True,,,4.0,Apartment/Flat
3835468,2 Bed Apartment With En Suite In Lavington,Apartments For Sale,Other Apartments For Sale,2,,7500000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-3835468,True,,,7.5,Apartment/Flat
3835467,2 Bed Apartment With En Suite In Lavington,Apartments For Sale,Other Apartments For Sale,2,,7500000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-3835467,True,,,7.5,Apartment/Flat
3835465,4 Bed Townhouse With En Suite In Lavington,Houses For Sale,Townhouses For Sale,4,,45000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3835465,True,,,45.0,House/Townhouse
3835462,3 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,3,,17000000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-3835462,True,,,17.0,Apartment/Flat
3835461,3 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,3,,14000000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-3835461,True,,,14.0,Apartment/Flat
3835457,1 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,1,,4900000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3835457,True,,,4.9,Apartment/Flat
3835456,1 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,1,,4500000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3835456,True,,,4.5,Apartment/Flat
3666952,4 Bed Townhouse With En Suite At Off Kiambu Road Brookhouse,Houses For Sale,Townhouses For Sale,4,,62000000.0,Nairobi,Westlands,Runda,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-runda-3666952,True,,,62.0,House/Townhouse
3693188,5 Bed Townhouse With En Suite In Kileleshwa,Houses For Sale,Townhouses For Sale,5,,80000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kileleshwa-3693188,True,,,80.0,House/Townhouse
3821998,5 Bed Villa With En Suite At Mushroom Gardens Estate,Houses For Sale,Villas For Sale,5,830.0,130000000.0,Nairobi,Kiambu Road,Kiambu Road,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-kiambu-road-3821998,True,77.10949,1685914.4056068845,130.0,House/Townhouse
3835446,Land In Diani,Land For Sale,Other Land For Sale,0,,7000000.0,Kwale,Diani,Diani,https://www.buyrentkenya.com/listings/land-for-sale-diani-3835446,True,,,7.0,Land
3835445,Land In Kilifi,Land For Sale,Other Land For Sale,0,,12000000.0,Kilifi,Kilifi,Kilifi,https://www.buyrentkenya.com/listings/land-for-sale-kilifi-town-3835445,True,,,12.0,Land
3835444,Land In Bofa,Land For Sale,Other Land For Sale,0,,75000000.0,Kilifi,Bofa,Bofa,https://www.buyrentkenya.com/listings/land-for-sale-bofa-3835444,True,,,75.0,Land
3835443,Land In Nyali Area,Land For Sale,Other Land For Sale,0,,25000000.0,Mombasa,Nyali,Nyali Area,https://www.buyrentkenya.com/listings/land-for-sale-nyali-area-3835443,True,,,25.0,Land
3833158,8 Bed House With En Suite At Diani,Houses For Sale,Other Houses For Sale,8,,220000000.0,Kwale,Diani,Diani,https://www.buyrentkenya.com/listings/furnished-8-bedroom-house-for-sale-diani-3833158,True,,,220.0,House/Townhouse
3834013,0.25 Ac Land At Matasia,Land For Sale,Other Land For Sale,0,25.0,11000000.0,Kajiado,Ngong,Ngong,https://www.buyrentkenya.com/listings/025-ac-land-for-sale-ngong-3834013,True,2.322575,4736122.622520263,11.0,Land
3834015,1.4 Ac Land At Matasia,Land For Sale,Other Land For Sale,0,14.0,28000000.0,Kajiado,Ngong,Ngong,https://www.buyrentkenya.com/listings/14-ac-land-for-sale-ngong-3834015,True,1.300642,21527830.10236483,28.0,Land
3809776,4 Bed Villa With En Suite At Edenville Estate Phase One,Houses For Sale,Villas For Sale,4,,38000000.0,Nairobi,Kiambu Road,Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3809776,True,,,38.0,House/Townhouse
3433272,3 Bed House With En Suite At Kiambu Road,Houses For Sale,Other Houses For Sale,3,300.0,27000000.0,Nairobi,Kiambu Road,Kiambu Road,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kiambu-road-6-3433272,True,27.8709,968752.3546064175,27.0,House/Townhouse
3835433,6 Bed Townhouse With En Suite In Lavington,Houses For Sale,Townhouses For Sale,6,,160000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lavington-3835433,True,,,160.0,House/Townhouse
3835431,6 Bed Townhouse With En Suite In Lavington,Houses For Sale,Townhouses For Sale,6,,85000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lavington-3835431,True,,,85.0,House/Townhouse
3815392,5 Bed Villa With En Suite At Kitisuru,Houses For Sale,Villas For Sale,5,,75000000.0,Nairobi,Westlands,Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-kitisuru-3815392,True,,,75.0,House/Townhouse
3801942,5 Bed Townhouse With En Suite At Owashika Road,Houses For Sale,Townhouses For Sale,5,500.0,72500000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3801942,True,46.4515,1560767.6824214503,72.5,House/Townhouse
3672030,4 Bed Townhouse With Staff Quarters At Phase 2,Houses For Sale,Townhouses For Sale,4,,11500000.0,Nairobi,Buruburu,Buruburu,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-buruburu-3672030,True,,,11.5,House/Townhouse
3835430,5 Bed Townhouse With En Suite In Lavington,Houses For Sale,Townhouses For Sale,5,,85000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3835430,True,,,85.0,House/Townhouse
3835429,5 Bed Townhouse With En Suite In Lavington,Houses For Sale,Townhouses For Sale,5,,120000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3835429,True,,,120.0,House/Townhouse
3835428,2 Bed Apartment With En Suite At Lavington,Apartments For Sale,Other Apartments For Sale,2,110.0,11000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-3835428,True,10.21933,1076391.5051182418,11.0,Apartment/Flat
